bus,avg_trip_time,time,heading,day
644,11.75,18,Greenboro,saturday
644,11.75,19,Greenboro,saturday
644,11.0,20,Greenboro,saturday
644,11.0,21,Greenboro,saturday
644,11.0,22,Greenboro,saturday
644,11.0,23,Greenboro,saturday
644,7.0,06,Greenboro,saturday
644,7.0,07,Greenboro,saturday
644,7.5,08,Greenboro,saturday
644,8.0,09,Greenboro,saturday
644,8.0,10,Greenboro,saturday
644,9.0,11,Greenboro,saturday
644,9.0,12,Greenboro,saturday
644,9.0,13,Greenboro,saturday
644,9.0,14,Greenboro,saturday
644,9.0,15,Greenboro,saturday
644,9.0,16,Greenboro,saturday
644,9.0,17,Greenboro,saturday
644,4.0,05,Greenboro,saturday
644,3.5,24,Greenboro,saturday
644,17.166666666666668,15,Greenboro,sunday
644,21.666666666666668,18,Greenboro,sunday
644,27.333333333333332,23,Greenboro,sunday
644,17.0,17,Greenboro,sunday
644,21.571428571428573,19,Greenboro,sunday
644,17.285714285714285,21,Greenboro,sunday
644,17.0,14,Greenboro,sunday
644,17.666666666666668,09,Greenboro,sunday
644,18.5,12,Greenboro,sunday
644,28.666666666666668,07,Greenboro,sunday
644,16.714285714285715,11,Greenboro,sunday
644,19.375,16,Greenboro,sunday
644,18.8,20,Greenboro,sunday
644,20.4,22,Greenboro,sunday
644,27.5,08,Greenboro,sunday
644,17.142857142857142,13,Greenboro,sunday
644,15.2,10,Greenboro,sunday
644,25.5,24,Greenboro,sunday
644,7.0,06,Greenboro,sunday
641,16.6,08,Louis Riel,monday
641,6.0,07,Louis Riel,monday
640,23.0,08,Brookfield,monday
639,28.666666666666668,08,Gisèle Lalonde,monday
639,17.0,06,Place d'Orléans,monday
639,21.333333333333332,07,Place d'Orléans,monday
639,21.333333333333332,08,Place d'Orléans,monday
639,25.0,09,Place d'Orléans,monday
639,17.0,10,Place d'Orléans,monday
639,17.0,11,Place d'Orléans,monday
639,17.0,12,Place d'Orléans,monday
639,20.0,13,Place d'Orléans,monday
639,20.0,14,Place d'Orléans,monday
639,17.0,15,Place d'Orléans,monday
639,23.0,16,Place d'Orléans,monday
639,27.5,17,Place d'Orléans,monday
639,26.0,18,Place d'Orléans,monday
639,26.0,19,Place d'Orléans,monday
639,19.0,20,Place d'Orléans,monday
639,19.0,21,Place d'Orléans,monday
639,19.0,22,Place d'Orléans,monday
639,19.0,23,Place d'Orléans,monday
639,19.0,24,Place d'Orléans,monday
639,9.0,07,Place d'Orléans,saturday
639,9.0,08,Place d'Orléans,saturday
639,9.0,09,Place d'Orléans,saturday
639,9.0,10,Place d'Orléans,saturday
639,9.0,11,Place d'Orléans,saturday
639,9.0,12,Place d'Orléans,saturday
639,9.0,13,Place d'Orléans,saturday
639,9.0,14,Place d'Orléans,saturday
639,9.0,15,Place d'Orléans,saturday
639,9.0,16,Place d'Orléans,saturday
639,9.0,17,Place d'Orléans,saturday
639,9.0,18,Place d'Orléans,saturday
639,9.0,19,Place d'Orléans,saturday
639,9.0,20,Place d'Orléans,saturday
639,9.0,21,Place d'Orléans,saturday
639,9.0,22,Place d'Orléans,saturday
639,9.0,23,Place d'Orléans,saturday
639,9.0,24,Place d'Orléans,saturday
639,11.5,12,Place d'Orléans,sunday
639,11.5,15,Place d'Orléans,sunday
639,11.5,14,Place d'Orléans,sunday
639,11.5,13,Place d'Orléans,sunday
639,13.0,20,Place d'Orléans,sunday
639,11.5,18,Place d'Orléans,sunday
639,11.5,10,Place d'Orléans,sunday
639,13.0,22,Place d'Orléans,sunday
639,13.0,19,Place d'Orléans,sunday
639,11.5,17,Place d'Orléans,sunday
639,13.0,21,Place d'Orléans,sunday
639,11.5,09,Place d'Orléans,sunday
639,11.5,11,Place d'Orléans,sunday
639,11.5,16,Place d'Orléans,sunday
636,17.0,06,Place d'Orléans,monday
636,21.333333333333332,07,Place d'Orléans,monday
636,21.333333333333332,08,Place d'Orléans,monday
636,25.0,09,Place d'Orléans,monday
636,17.0,10,Place d'Orléans,monday
636,17.0,11,Place d'Orléans,monday
636,17.0,12,Place d'Orléans,monday
636,20.0,13,Place d'Orléans,monday
636,20.0,14,Place d'Orléans,monday
636,17.0,15,Place d'Orléans,monday
636,23.0,16,Place d'Orléans,monday
636,27.5,17,Place d'Orléans,monday
636,26.0,18,Place d'Orléans,monday
636,26.0,19,Place d'Orléans,monday
636,19.0,20,Place d'Orléans,monday
636,19.0,21,Place d'Orléans,monday
636,19.0,22,Place d'Orléans,monday
636,19.0,23,Place d'Orléans,monday
636,19.0,24,Place d'Orléans,monday
636,9.0,07,Place d'Orléans,saturday
636,9.0,08,Place d'Orléans,saturday
636,9.0,09,Place d'Orléans,saturday
636,9.0,10,Place d'Orléans,saturday
636,9.0,11,Place d'Orléans,saturday
636,9.0,12,Place d'Orléans,saturday
636,9.0,13,Place d'Orléans,saturday
636,9.0,14,Place d'Orléans,saturday
636,9.0,15,Place d'Orléans,saturday
636,9.0,16,Place d'Orléans,saturday
636,9.0,17,Place d'Orléans,saturday
636,9.0,18,Place d'Orléans,saturday
636,9.0,19,Place d'Orléans,saturday
636,9.0,20,Place d'Orléans,saturday
636,9.0,21,Place d'Orléans,saturday
636,9.0,22,Place d'Orléans,saturday
636,9.0,23,Place d'Orléans,saturday
636,9.0,24,Place d'Orléans,saturday
636,11.5,12,Place d'Orléans,sunday
636,11.5,15,Place d'Orléans,sunday
636,11.5,14,Place d'Orléans,sunday
636,11.5,13,Place d'Orléans,sunday
636,13.0,20,Place d'Orléans,sunday
636,11.5,18,Place d'Orléans,sunday
636,11.5,10,Place d'Orléans,sunday
636,13.0,22,Place d'Orléans,sunday
636,13.0,19,Place d'Orléans,sunday
636,11.5,17,Place d'Orléans,sunday
636,13.0,21,Place d'Orléans,sunday
636,11.5,09,Place d'Orléans,sunday
636,11.5,11,Place d'Orléans,sunday
636,11.5,16,Place d'Orléans,sunday
635,12.0,08,Carine Wilson H.S,monday
634,23.0,07,Mer bleue,monday
634,17.0,06,Place d'Orléans,monday
634,21.333333333333332,07,Place d'Orléans,monday
634,21.333333333333332,08,Place d'Orléans,monday
634,25.0,09,Place d'Orléans,monday
634,17.0,10,Place d'Orléans,monday
634,17.0,11,Place d'Orléans,monday
634,17.0,12,Place d'Orléans,monday
634,20.0,13,Place d'Orléans,monday
634,20.0,14,Place d'Orléans,monday
634,17.0,15,Place d'Orléans,monday
634,23.0,16,Place d'Orléans,monday
634,27.5,17,Place d'Orléans,monday
634,26.0,18,Place d'Orléans,monday
634,26.0,19,Place d'Orléans,monday
634,19.0,20,Place d'Orléans,monday
634,19.0,21,Place d'Orléans,monday
634,19.0,22,Place d'Orléans,monday
634,19.0,23,Place d'Orléans,monday
634,19.0,24,Place d'Orléans,monday
634,9.0,07,Place d'Orléans,saturday
634,9.0,08,Place d'Orléans,saturday
634,9.0,09,Place d'Orléans,saturday
634,9.0,10,Place d'Orléans,saturday
634,9.0,11,Place d'Orléans,saturday
634,9.0,12,Place d'Orléans,saturday
634,9.0,13,Place d'Orléans,saturday
634,9.0,14,Place d'Orléans,saturday
634,9.0,15,Place d'Orléans,saturday
634,9.0,16,Place d'Orléans,saturday
634,9.0,17,Place d'Orléans,saturday
634,9.0,18,Place d'Orléans,saturday
634,9.0,19,Place d'Orléans,saturday
634,9.0,20,Place d'Orléans,saturday
634,9.0,21,Place d'Orléans,saturday
634,9.0,22,Place d'Orléans,saturday
634,9.0,23,Place d'Orléans,saturday
634,9.0,24,Place d'Orléans,saturday
634,11.5,12,Place d'Orléans,sunday
634,11.5,15,Place d'Orléans,sunday
634,11.5,14,Place d'Orléans,sunday
634,11.5,13,Place d'Orléans,sunday
634,13.0,20,Place d'Orléans,sunday
634,11.5,18,Place d'Orléans,sunday
634,11.5,10,Place d'Orléans,sunday
634,13.0,22,Place d'Orléans,sunday
634,13.0,19,Place d'Orléans,sunday
634,11.5,17,Place d'Orléans,sunday
634,13.0,21,Place d'Orléans,sunday
634,11.5,09,Place d'Orléans,sunday
634,11.5,11,Place d'Orléans,sunday
634,11.5,16,Place d'Orléans,sunday
633,20.0,08,Lester B. Pearson,monday
633,21.333333333333332,12,St-Laurent,monday
633,18.75,13,St-Laurent,monday
633,8.0,25,St-Laurent,monday
633,26.0,05,St-Laurent,monday
633,27.5,06,St-Laurent,monday
633,29.5,07,St-Laurent,monday
633,30.5,08,St-Laurent,monday
633,29.5,09,St-Laurent,monday
633,30.0,10,St-Laurent,monday
633,30.5,11,St-Laurent,monday
633,31.0,14,St-Laurent,monday
633,24.0,15,St-Laurent,monday
633,26.25,16,St-Laurent,monday
633,26.0,17,St-Laurent,monday
633,27.0,18,St-Laurent,monday
633,18.5,19,St-Laurent,monday
633,17.0,20,St-Laurent,monday
633,15.5,21,St-Laurent,monday
633,15.5,22,St-Laurent,monday
633,17.5,23,St-Laurent,monday
633,19.0,24,St-Laurent,monday
633,37.5,07,St-Laurent,saturday
633,39.0,08,St-Laurent,saturday
633,30.666666666666668,09,St-Laurent,saturday
633,28.666666666666668,10,St-Laurent,saturday
633,28.666666666666668,11,St-Laurent,saturday
633,28.666666666666668,12,St-Laurent,saturday
633,31.25,13,St-Laurent,saturday
633,31.25,14,St-Laurent,saturday
633,31.25,15,St-Laurent,saturday
633,31.25,16,St-Laurent,saturday
633,31.25,17,St-Laurent,saturday
633,29.0,18,St-Laurent,saturday
633,29.0,19,St-Laurent,saturday
633,29.0,20,St-Laurent,saturday
633,29.0,21,St-Laurent,saturday
633,29.0,22,St-Laurent,saturday
633,29.0,23,St-Laurent,saturday
633,29.0,24,St-Laurent,saturday
633,21.714285714285715,14,St-Laurent,sunday
633,21.375,15,St-Laurent,sunday
633,17.571428571428573,16,St-Laurent,sunday
633,17.375,18,St-Laurent,sunday
633,17.833333333333332,10,St-Laurent,sunday
633,15.2,11,St-Laurent,sunday
633,18.166666666666668,13,St-Laurent,sunday
633,24.5,17,St-Laurent,sunday
633,20.2,19,St-Laurent,sunday
633,27.666666666666668,07,St-Laurent,sunday
633,30.666666666666668,09,St-Laurent,sunday
633,17.2,21,St-Laurent,sunday
633,25.25,23,St-Laurent,sunday
633,18.666666666666668,12,St-Laurent,sunday
633,22.5,08,St-Laurent,sunday
633,21.6,20,St-Laurent,sunday
633,19.666666666666668,22,St-Laurent,sunday
633,23.0,06,St-Laurent,sunday
633,17.0,24,St-Laurent,sunday
632,28.666666666666668,08,Gisèle Lalonde,monday
631,32.666666666666664,09,Chapel Hill,monday
631,35.0,10,Chapel Hill,monday
631,35.0,11,Chapel Hill,monday
631,32.666666666666664,12,Chapel Hill,monday
631,35.0,13,Chapel Hill,monday
631,31.0,14,Chapel Hill,monday
631,34.5,15,Chapel Hill,monday
631,34.5,16,Chapel Hill,monday
631,34.0,17,Chapel Hill,monday
631,31.25,18,Chapel Hill,monday
631,33.0,19,Chapel Hill,monday
631,33.5,20,Chapel Hill,monday
631,31.5,21,Chapel Hill,monday
631,31.5,22,Chapel Hill,monday
631,32.5,23,Chapel Hill,monday
631,42.0,24,Chapel Hill,monday
631,13.0,07,Chapel Hill,monday
631,31.0,08,Colonel By / Gloucester H.S,monday
631,22.666666666666668,08,Chapel Hill,saturday
631,32.0,12,Chapel Hill,saturday
631,32.0,15,Chapel Hill,saturday
631,33.0,07,Chapel Hill,saturday
631,34.0,09,Chapel Hill,saturday
631,34.5,10,Chapel Hill,saturday
631,34.5,11,Chapel Hill,saturday
631,35.0,13,Chapel Hill,saturday
631,35.0,14,Chapel Hill,saturday
631,35.0,16,Chapel Hill,saturday
631,35.0,17,Chapel Hill,saturday
631,34.5,18,Chapel Hill,saturday
631,34.5,19,Chapel Hill,saturday
631,33.5,20,Chapel Hill,saturday
631,33.5,21,Chapel Hill,saturday
631,33.0,22,Chapel Hill,saturday
631,33.0,23,Chapel Hill,saturday
631,21.0,07,Chapel Hill,sunday
631,33.0,13,Chapel Hill,sunday
631,22.5,08,Chapel Hill,sunday
631,32.0,09,Chapel Hill,sunday
631,32.5,10,Chapel Hill,sunday
631,32.5,11,Chapel Hill,sunday
631,30.666666666666668,12,Chapel Hill,sunday
631,33.0,14,Chapel Hill,sunday
631,30.666666666666668,15,Chapel Hill,sunday
631,33.0,16,Chapel Hill,sunday
631,33.0,17,Chapel Hill,sunday
631,19.0,18,Chapel Hill,sunday
631,19.0,19,Chapel Hill,sunday
631,19.0,20,Chapel Hill,sunday
631,19.0,21,Chapel Hill,sunday
631,19.0,22,Chapel Hill,sunday
631,19.0,23,Chapel Hill,sunday
631,19.0,24,Chapel Hill,sunday
630,28.5,18,Millennium,monday
630,25.75,19,Millennium,monday
630,23.25,20,Millennium,monday
630,24.25,21,Millennium,monday
630,32.0,22,Millennium,monday
630,29.0,23,Millennium,monday
630,29.6,17,Millennium,monday
630,26.0,05,Millennium,monday
630,13.0,09,Millennium,monday
630,22.0,10,Millennium,monday
630,22.5,11,Millennium,monday
630,24.0,12,Millennium,monday
630,24.0,13,Millennium,monday
630,23.5,14,Millennium,monday
630,29.333333333333332,15,Millennium,monday
630,30.25,16,Millennium,monday
630,24.5,24,Millennium,monday
630,30.0,25,Millennium,monday
630,41.0,08,Blair / Colonel By / Gloucester H.S,monday
630,29.25,13,Millennium,saturday
630,29.25,14,Millennium,saturday
630,29.25,15,Millennium,saturday
630,29.25,16,Millennium,saturday
630,29.25,17,Millennium,saturday
630,28.25,18,Millennium,saturday
630,26.0,19,Millennium,saturday
630,27.333333333333332,20,Millennium,saturday
630,26.5,21,Millennium,saturday
630,25.5,22,Millennium,saturday
630,29.0,07,Millennium,saturday
630,29.0,08,Millennium,saturday
630,25.0,09,Millennium,saturday
630,28.0,10,Millennium,saturday
630,27.5,11,Millennium,saturday
630,27.5,12,Millennium,saturday
630,26.0,23,Millennium,saturday
630,21.0,24,Millennium,saturday
630,21.0,25,Millennium,saturday
630,23.25,09,Millennium,sunday
630,23.25,10,Millennium,sunday
630,26.666666666666668,07,Millennium,sunday
630,29.0,03,Millennium,sunday
630,12.0,17,Millennium,sunday
630,17.0,19,Millennium,sunday
630,25.0,20,Millennium,sunday
630,13.0,21,Millennium,sunday
630,14.625,18,Millennium,sunday
630,44.0,06,Millennium,sunday
630,22.0,24,Millennium,sunday
630,29.0,05,Millennium,sunday
630,16.833333333333332,23,Millennium,sunday
630,18.142857142857142,25,Millennium,sunday
630,15.5,22,Millennium,sunday
630,19.5,26,Millennium,sunday
630,36.5,04,Millennium,sunday
630,13.0,08,Millennium,sunday
630,23.25,11,Millennium,sunday
630,21.0,13,Millennium,sunday
630,13.8,14,Millennium,sunday
630,13.363636363636363,15,Millennium,sunday
630,14.818181818181818,16,Millennium,sunday
630,21.0,12,Millennium,sunday
628,20.0,08,Louis-Riel,monday
624,41.5,08,Gloucester H.S,monday
624,18.25,18,Rideau,monday
624,17.25,19,Rideau,monday
624,17.5,20,Rideau,monday
624,17.25,21,Rideau,monday
624,22.666666666666668,22,Rideau,monday
624,22.666666666666668,23,Rideau,monday
624,18.0,05,Rideau,monday
624,20.5,06,Rideau,monday
624,18.0,07,Rideau,monday
624,27.5,08,Rideau,monday
624,25.0,09,Rideau,monday
624,24.0,10,Rideau,monday
624,24.0,11,Rideau,monday
624,24.0,12,Rideau,monday
624,24.0,13,Rideau,monday
624,26.75,14,Rideau,monday
624,28.5,15,Rideau,monday
624,29.5,16,Rideau,monday
624,27.5,17,Rideau,monday
624,16.666666666666668,15,Rideau,saturday
624,20.25,16,Rideau,saturday
624,20.25,17,Rideau,saturday
624,19.75,18,Rideau,saturday
624,19.25,19,Rideau,saturday
624,19.25,20,Rideau,saturday
624,18.75,21,Rideau,saturday
624,24.666666666666668,22,Rideau,saturday
624,24.333333333333332,23,Rideau,saturday
624,23.0,06,Rideau,saturday
624,23.0,07,Rideau,saturday
624,23.0,08,Rideau,saturday
624,23.0,09,Rideau,saturday
624,24.0,10,Rideau,saturday
624,25.0,11,Rideau,saturday
624,25.0,12,Rideau,saturday
624,25.0,13,Rideau,saturday
624,25.0,14,Rideau,saturday
624,19.285714285714285,15,Rideau,sunday
624,16.857142857142858,19,Rideau,sunday
624,19.333333333333332,10,Rideau,sunday
624,16.666666666666668,14,Rideau,sunday
624,18.0,18,Rideau,sunday
624,18.0,12,Rideau,sunday
624,18.333333333333332,16,Rideau,sunday
624,18.857142857142858,20,Rideau,sunday
624,16.2,11,Rideau,sunday
624,16.166666666666668,09,Rideau,sunday
624,18.333333333333332,13,Rideau,sunday
624,18.0,17,Rideau,sunday
624,17.666666666666668,21,Rideau,sunday
624,16.5,22,Rideau,sunday
624,15.25,08,Rideau,sunday
624,15.25,23,Rideau,sunday
624,17.0,24,Rideau,sunday
624,4.0,07,Rideau,sunday
622,1.0,07,Colonel By / Gloucester H.S / Lester B. Pearson,monday
622,35.0,08,Colonel By / Gloucester H.S / Lester B. Pearson,monday
622,18.0,05,Renaud,monday
622,16.0,06,Renaud,monday
622,16.0,07,Renaud,monday
622,19.0,08,Renaud,monday
622,18.0,09,Renaud,monday
622,18.0,10,Renaud,monday
622,18.0,11,Renaud,monday
622,18.0,12,Renaud,monday
622,18.0,13,Renaud,monday
622,20.333333333333332,14,Renaud,monday
622,19.0,15,Renaud,monday
622,22.0,16,Renaud,monday
622,19.0,17,Renaud,monday
622,20.5,18,Renaud,monday
622,18.0,19,Renaud,monday
622,18.0,20,Renaud,monday
622,14.5,21,Renaud,monday
622,22.0,06,Renaud,saturday
622,22.0,07,Renaud,saturday
622,22.0,08,Renaud,saturday
622,22.0,09,Renaud,saturday
622,22.0,10,Renaud,saturday
622,22.0,11,Renaud,saturday
622,22.0,12,Renaud,saturday
622,22.0,13,Renaud,saturday
622,22.0,14,Renaud,saturday
622,22.0,15,Renaud,saturday
622,22.0,16,Renaud,saturday
622,22.0,17,Renaud,saturday
622,21.5,18,Renaud,saturday
622,31.0,19,Renaud,saturday
622,28.5,14,Renaud,sunday
622,32.0,08,Renaud,sunday
622,28.5,15,Renaud,sunday
622,28.5,17,Renaud,sunday
622,28.5,10,Renaud,sunday
622,28.5,13,Renaud,sunday
622,31.0,18,Renaud,sunday
622,28.5,11,Renaud,sunday
622,28.5,16,Renaud,sunday
622,28.5,09,Renaud,sunday
622,28.5,12,Renaud,sunday
622,32.0,07,Renaud,sunday
622,31.0,19,Renaud,sunday
622,31.0,20,Renaud,sunday
622,31.0,21,Renaud,sunday
622,31.0,22,Renaud,sunday
622,31.0,23,Renaud,sunday
622,31.0,24,Renaud,sunday
622,31.0,25,Renaud,sunday
620,21.333333333333332,12,St-Laurent,monday
620,18.75,13,St-Laurent,monday
620,8.0,25,St-Laurent,monday
620,26.0,05,St-Laurent,monday
620,27.5,06,St-Laurent,monday
620,29.5,07,St-Laurent,monday
620,30.5,08,St-Laurent,monday
620,29.5,09,St-Laurent,monday
620,30.0,10,St-Laurent,monday
620,30.5,11,St-Laurent,monday
620,31.0,14,St-Laurent,monday
620,24.0,15,St-Laurent,monday
620,26.25,16,St-Laurent,monday
620,26.0,17,St-Laurent,monday
620,27.0,18,St-Laurent,monday
620,18.5,19,St-Laurent,monday
620,17.0,20,St-Laurent,monday
620,15.5,21,St-Laurent,monday
620,15.5,22,St-Laurent,monday
620,17.5,23,St-Laurent,monday
620,19.0,24,St-Laurent,monday
620,37.5,07,St-Laurent,saturday
620,39.0,08,St-Laurent,saturday
620,30.666666666666668,09,St-Laurent,saturday
620,28.666666666666668,10,St-Laurent,saturday
620,28.666666666666668,11,St-Laurent,saturday
620,28.666666666666668,12,St-Laurent,saturday
620,31.25,13,St-Laurent,saturday
620,31.25,14,St-Laurent,saturday
620,31.25,15,St-Laurent,saturday
620,31.25,16,St-Laurent,saturday
620,31.25,17,St-Laurent,saturday
620,29.0,18,St-Laurent,saturday
620,29.0,19,St-Laurent,saturday
620,29.0,20,St-Laurent,saturday
620,29.0,21,St-Laurent,saturday
620,29.0,22,St-Laurent,saturday
620,29.0,23,St-Laurent,saturday
620,29.0,24,St-Laurent,saturday
620,21.714285714285715,14,St-Laurent,sunday
620,21.375,15,St-Laurent,sunday
620,17.571428571428573,16,St-Laurent,sunday
620,17.375,18,St-Laurent,sunday
620,17.833333333333332,10,St-Laurent,sunday
620,15.2,11,St-Laurent,sunday
620,18.166666666666668,13,St-Laurent,sunday
620,24.5,17,St-Laurent,sunday
620,20.2,19,St-Laurent,sunday
620,27.666666666666668,07,St-Laurent,sunday
620,30.666666666666668,09,St-Laurent,sunday
620,17.2,21,St-Laurent,sunday
620,25.25,23,St-Laurent,sunday
620,18.666666666666668,12,St-Laurent,sunday
620,22.5,08,St-Laurent,sunday
620,21.6,20,St-Laurent,sunday
620,19.666666666666668,22,St-Laurent,sunday
620,23.0,06,St-Laurent,sunday
620,17.0,24,St-Laurent,sunday
619,16.6,08,Louis Riel,monday
619,6.0,07,Louis Riel,monday
619,22.333333333333332,20,Blair,monday
619,21.75,21,Blair,monday
619,23.5,22,Blair,monday
619,23.0,23,Blair,monday
619,20.625,24,Blair,monday
619,23.25,25,Blair,monday
619,29.5,26,Blair,monday
619,10.8,06,Blair,monday
619,24.5,07,Blair,monday
619,24.714285714285715,08,Blair,monday
619,28.5,15,Blair,monday
619,26.166666666666668,16,Blair,monday
619,25.0,17,Blair,monday
619,31.8,09,Blair,monday
619,19.333333333333332,18,Blair,monday
619,15.428571428571429,14,Blair,monday
619,6.0,05,Blair,monday
619,28.0,10,Blair,monday
619,28.0,11,Blair,monday
619,26.666666666666668,12,Blair,monday
619,25.333333333333332,13,Blair,monday
619,19.333333333333332,19,Blair,monday
619,15.75,13,Blair,saturday
619,24.5,14,Blair,saturday
619,24.5,15,Blair,saturday
619,24.5,16,Blair,saturday
619,28.6,17,Blair,saturday
619,26.75,18,Blair,saturday
619,16.352941176470587,19,Blair,saturday
619,16.615384615384617,20,Blair,saturday
619,14.72,21,Blair,saturday
619,15.416666666666666,22,Blair,saturday
619,14.68,23,Blair,saturday
619,15.416666666666666,24,Blair,saturday
619,15.0,25,Blair,saturday
619,10.0,12,Blair,saturday
619,13.0,26,Blair,saturday
619,42.0,24,Blair,sunday
619,0.0,04,Blair,sunday
619,16.88888888888889,08,Blair,sunday
619,18.666666666666668,09,Blair,sunday
619,20.285714285714285,10,Blair,sunday
619,0.0,03,Blair,sunday
619,29.0,05,Blair,sunday
619,25.46153846153846,12,Blair,sunday
619,25.0,13,Blair,sunday
619,22.545454545454547,14,Blair,sunday
619,21.8,16,Blair,sunday
619,17.884615384615383,17,Blair,sunday
619,19.545454545454547,11,Blair,sunday
619,23.0,15,Blair,sunday
619,24.0,07,Blair,sunday
619,16.482758620689655,18,Blair,sunday
619,15.695652173913043,19,Blair,sunday
619,13.75,20,Blair,sunday
619,15.5,22,Blair,sunday
619,16.6,23,Blair,sunday
619,14.941176470588236,21,Blair,sunday
619,18.5,25,Blair,sunday
619,34.0,26,Blair,sunday
618,16.6,08,Louis Riel,monday
618,6.0,07,Louis Riel,monday
618,28.5,18,Millennium,monday
618,25.75,19,Millennium,monday
618,23.25,20,Millennium,monday
618,24.25,21,Millennium,monday
618,32.0,22,Millennium,monday
618,29.0,23,Millennium,monday
618,29.6,17,Millennium,monday
618,26.0,05,Millennium,monday
618,13.0,09,Millennium,monday
618,22.0,10,Millennium,monday
618,22.5,11,Millennium,monday
618,24.0,12,Millennium,monday
618,24.0,13,Millennium,monday
618,23.5,14,Millennium,monday
618,29.333333333333332,15,Millennium,monday
618,30.25,16,Millennium,monday
618,24.5,24,Millennium,monday
618,30.0,25,Millennium,monday
618,29.25,13,Millennium,saturday
618,29.25,14,Millennium,saturday
618,29.25,15,Millennium,saturday
618,29.25,16,Millennium,saturday
618,29.25,17,Millennium,saturday
